company_id,date,trix,psar,ema_9
111,2010-01-04,,7.7,
111,2010-01-05,,7.7,
111,2010-01-06,,7.7,
111,2010-01-07,,7.698,
111,2010-01-08,,7.69008,
111,2010-01-11,,7.5,
111,2010-01-12,,7.5,
111,2010-01-13,,7.504,
111,2010-01-14,,7.5079199999999995,7.661579520000001
111,2010-01-15,,7.5117616,7.669263616000001
111,2010-01-18,,7.515526368,7.675410892800001
111,2010-01-19,,7.519215840639999,7.660328714240002
111,2010-01-20,,7.7,7.628262971392002
111,2010-01-21,,7.696,7.6226103771136025
111,2010-01-22,,7.69208,7.618088301690882
111,2010-01-25,,7.6882383999999995,7.574470641352707
111,2010-01-26,,7.672708864,7.519576513082166
111,2010-01-27,,7.64434633216,7.435661210465733
111,2010-01-28,,7.5927986255872,7.408528968372587
111,2010-01-29,-0.35901931615790655,7.545374735540224,7.40682317469807
111,2010-02-01,-0.37987511972210014,7.501744756697006,7.365458539758457
111,2010-02-02,-0.37559078469983903,7.0,7.352366831806766
111,2010-02-03,-0.3763757827591407,7.012,7.321893465445413
111,2010-02-04,-0.39446693241085573,7.023759999999999,7.277514772356331
111,2010-02-05,-0.41128996990354827,7.6,7.242011817885065
111,2010-02-08,-0.41884053239422525,7.588,7.2136094543080524
111,2010-02-09,-0.4361714809216574,7.57624,7.170887563446443
111,2010-02-10,-0.4272499627635632,7.5647152,7.156710050757154
111,2010-02-11,-0.40198495139374013,7.553420896,7.145368040605724
111,2010-03-08,-0.2816100798791562,7.542352478080001,7.216294432484579
111,2010-03-12,-0.15619121950903167,7.5315054285184,7.2530355459876645
111,2010-03-15,-0.067255662564908,7.520875319948033,7.262428436790132
111,2010-03-16,-0.0066708619641621366,7.510457813549072,7.269942749432106
111,2010-03-17,0.03252237598027489,7.500248657278091,7.275954199545685
111,2010-03-31,0.12072839692177943,7.0,7.340763359636549
111,2010-04-20,0.06290061701937379,7.6,7.25261068770924
111,2010-04-21,-0.026697653429947215,7.585999999999999,7.202088550167392
111,2010-04-22,-0.13687518404835244,7.572279999999999,7.141670840133914
111,2010-04-23,-0.21513721118108323,7.558834399999999,7.113336672107132
111,2010-04-29,-0.28622759213211824,7.545657712,7.070669337685706
111,2010-04-30,-0.3391039526259058,7.53274455776,7.036535470148565
111,2010-05-04,-0.37106443529806976,7.5200896666048,7.009228376118853
111,2010-05-05,-0.4709576456437933,7.507687873272705,6.9073827008950826
111,2010-05-13,-0.5121593758517806,7.467380358341797,6.8859061607160665
111,2010-05-14,-0.49231617118337057,7.428685144008124,6.888724928572853
111,2010-05-17,-0.44182144668895107,7.391537738247799,6.890979942858283
111,2010-05-18,-0.4013853968227866,7.355876228717888,6.872783954286627
111,2010-05-19,-0.36535093535410856,7.3216411795691725,6.858227163429302
111,2010-05-20,-0.3087335863570122,7.288775532386405,6.866581730743442
111,2010-05-21,-0.2922496308513309,7.257224511090949,6.833265384594753
111,2010-05-24,-0.31354623780789237,7.226935530647311,6.786612307675803
111,2010-05-25,-0.34297092730134066,7.197858109421419,6.749289846140643
111,2010-05-26,-0.38891787848625253,7.169943785044562,6.699431876912515
111,2010-05-27,-0.45192529306927337,7.143146033642779,6.639545501530012
111,2010-05-28,-0.5060130461199441,7.0985572716242125,6.591636401224011
111,2010-05-31,-0.540642111635097,7.05664383532676,6.553309120979209
111,2010-06-01,-0.5305526069713214,7.017245205207154,6.542647296783367
111,2010-06-02,-0.49480197795932146,6.9802104928947255,6.534117837426694
111,2010-06-03,-0.4693550978796834,6.945397863321042,6.507294269941356
111,2010-06-04,-0.39816605814365125,6.912673991521779,6.525835415953086
111,2010-06-07,-0.31211651135943247,6.881913552030473,6.540668332762469
111,2010-06-08,-0.2754381967333945,6.852998738908645,6.512534666209976
111,2010-06-09,-0.26128578631663074,6.825818814574126,6.490027732967981
111,2010-06-10,-0.254924603883826,6.8002696856996785,6.472022186374385
111,2010-06-11,-0.24896687873490822,6.7762535045576975,6.457617749099509
111,2010-06-15,-0.21638384702846444,6.753678294284236,6.466094199279607
111,2010-06-16,-0.1741505714377414,6.732457596627182,6.472875359423686
111,2010-06-21,-0.13165186956038732,6.712510140829551,6.478300287538949
111,2010-06-22,-0.11762424121426783,6.693759532379778,6.46264023003116
111,2010-06-23,-0.14009048999065196,6.662258769789395,6.430112184024928
111,2010-06-24,-0.19649345661947024,6.633278068206244,6.384089747219943
111,2010-06-25,-0.23148799980121176,6.58995026138562,6.367271797775954
111,2010-06-28,-0.2484877967327622,6.5509552352470575,6.353817438220764
111,2010-06-29,-0.25143154582763266,6.515859711722352,6.3430539505766115
111,2010-07-01,-0.26841494943118427,6.484273740550117,6.314443160461289
111,2010-07-02,-0.2846944053697105,6.455846366495106,6.291554528369032
111,2010-07-06,-0.34276315607027746,6.430261729845595,6.233243622695226
111,2010-07-07,-0.3801395336402337,6.378630322264124,6.2065948981561805
111,2010-07-08,-0.39728459020013634,6.3331946835924295,6.185275918524945
111,2010-07-09,-0.3971892385908006,6.293211321561338,6.168220734819956
111,2010-07-13,-0.43338992289782957,6.258025962973977,6.114576587855964
111,2010-07-14,-0.42331991059936125,6.20790232815762,6.111661270284771
