company_id,date,trix,psar,ema_9
205,2010-01-05,,0.82,
205,2010-01-06,,0.7,
205,2010-01-07,,0.61,
205,2010-01-18,,0.6196,
205,2010-01-21,,0.628816,
205,2010-01-26,,0.64868704,
205,2010-01-27,,0.6673658176,
205,2010-01-28,,0.684923868544,
205,2010-01-29,,0.7,0.7836961792000003
205,2010-02-01,,0.71,0.7849569433600003
205,2010-02-02,,0.725,0.7859655546880003
205,2010-02-03,,0.7391,0.7867724437504003
205,2010-02-04,,0.752354,0.7874179550003203
205,2010-03-17,,0.96,0.7699343640002563
205,2010-03-31,,0.9548,0.7679474912002051
205,2010-04-23,,0.949704,0.7403579929601641
205,2010-04-29,,0.93571584,0.7182863943681314
205,2010-04-30,,0.9222872064,0.7266291154945052
205,2010-05-05,,0.909395718144,0.7253032923956042
205,2010-05-13,-0.47128020109301527,0.89701988941824,0.7542426339164834
205,2010-05-14,-0.030535036395273295,0.8851390938415103,0.7733941071331868
205,2010-05-17,0.3656660730660716,0.8737335300878499,0.7887152857065495
205,2010-05-24,0.6720111668098272,0.6,0.8009722285652396
205,2010-05-25,0.9813405998608754,0.606,0.8207777828521918
205,2010-05-26,1.2222502556038979,0.61188,0.8366222262817535
205,2010-05-27,1.1709644726007697,0.6176424,0.8292977810254029
205,2010-05-28,1.0899357612817369,0.623289552,0.8334382248203224
205,2010-05-31,1.070649817865017,0.62882376096,0.844750579856258
205,2010-06-01,1.0611830470361532,0.6342472857408,0.8538004638850065
205,2010-06-23,0.9234858594520867,0.639562340025984,0.8490403711080053
205,2010-06-24,0.7221665089594383,0.6447710932254643,0.8432322968864043
205,2010-06-28,0.38327553416497145,0.649875671360955,0.8245858375091235
205,2010-06-29,0.1299895459286838,0.6548781579337359,0.8196686700072989
205,2010-07-01,-0.050441256442229326,0.6597805947750612,0.8157349360058392
205,2010-07-06,-0.24725335561287193,0.66458498287956,0.8045879488046714
205,2010-07-07,-0.41739370624698885,0.6692932832219688,0.7956703590437372
205,2010-07-13,-0.4685042887992267,0.6739074175575294,0.7965362872349898
205,2010-07-15,-0.45396422011246107,0.6784292692063788,0.7972290297879919
205,2010-07-19,-0.46411055785999233,0.6828606838222512,0.7917832238303936
205,2010-07-21,-0.5341652265083047,0.6872034701458062,0.7814265790643149
205,2010-07-22,-0.6309494523868927,0.69145940074289,0.7711412632514519
205,2010-07-23,-0.715673128685729,0.6956302127280323,0.7629130106011616
205,2010-09-21,-0.5564179362747189,0.6997176084734716,0.7783304084809294
205,2010-09-23,-0.3070477884134183,0.7,0.7906643267847436
205,2010-09-24,-0.0526125639680779,0.704,0.800531461427795
205,2010-09-27,0.2438960662980463,0.70792,0.8164251691422361
205,2010-09-30,0.42732322820663504,0.7117616,0.8211401353137889
205,2010-10-06,0.4871511235541752,0.715526368,0.8209121082510312
205,2010-10-19,0.2821352479737833,0.71921584064,0.800729686600825
205,2010-10-28,0.014899053003398157,0.72,0.7865837492806601
205,2010-10-29,-0.0420468099457206,0.72,0.7952669994245282
205,2010-11-02,-0.1963666086690164,0.7236,0.7822135995396226
205,2010-11-04,-0.34570306273520635,0.727128,0.7737708796316981
205,2010-11-11,-0.504472099545399,0.9,0.7630167037053586
